deposit_the_first,age,gender,gift,rates,special_benefits,account_type
60979,18,Female,Yes,3.75,Yes,5
67577,30,Female,Yes,3.75,Yes,5
12352,39,Female,Yes,3.75,Yes,5
42914,37,Female,Yes,3.75,Yes,5
63142,42,Female,Yes,3.75,Yes,5
28892,47,Female,Yes,3.75,Yes,5
67984,38,Female,Yes,3.75,Yes,5
7793,55,Female,Yes,3.75,Yes,5
47954,36,Female,Yes,3.75,Yes,5
60310,19,Female,Yes,3.75,Yes,5
59528,19,Female,Yes,3.75,Yes,5
87379,49,Female,Yes,3.75,Yes,5
74210,55,Female,Yes,3.75,Yes,5
35257,46,Female,Yes,3.75,Yes,5
20220,30,Female,Yes,3.75,Yes,5
17746,41,Female,Yes,3.75,Yes,5
90451,39,Female,Yes,3.75,Yes,5
64329,23,Female,Yes,3.75,Yes,5
56589,31,Female,Yes,3.75,Yes,5
57385,55,Female,Yes,3.75,Yes,5
15714,52,Female,Yes,3.75,Yes,5
37675,28,Female,Yes,3.75,Yes,5
20297,29,Female,Yes,3.75,Yes,5
87936,54,Female,Yes,3.75,Yes,5
42777,21,Female,Yes,3.75,Yes,5
30857,19,Female,Yes,3.75,Yes,5
88080,24,Female,Yes,3.75,Yes,5
87399,27,Female,Yes,3.75,Yes,5
87334,39,Female,Yes,3.75,Yes,5
42330,54,Female,Yes,3.75,Yes,5
70341,34,Female,Yes,3.75,Yes,5
93592,22,Female,Yes,3.75,Yes,5
2989,37,Female,Yes,3.75,Yes,5
45030,47,Female,Yes,3.75,Yes,5
8968,27,Female,Yes,3.75,Yes,5
19030,47,Female,Yes,3.75,Yes,5
82971,24,Female,Yes,3.75,Yes,5
13627,34,Female,Yes,3.75,Yes,5
19849,20,Female,Yes,3.75,Yes,5
45744,23,Female,Yes,3.75,Yes,5
61575,20,Female,Yes,3.75,Yes,5
42855,41,Female,Yes,3.75,Yes,5
67418,26,Female,Yes,3.75,Yes,5
54100,18,Female,Yes,3.75,Yes,5
40509,41,Female,Yes,3.75,Yes,5
39598,55,Female,Yes,3.75,Yes,5
9789,25,Female,Yes,3.75,Yes,5
39873,22,Female,Yes,3.75,Yes,5
84293,40,Female,Yes,3.75,Yes,5
42343,50,Female,Yes,3.75,Yes,5
4267,23,Female,Yes,3.75,Yes,5
73573,51,Female,Yes,3.75,Yes,5
88838,47,Female,Yes,3.75,Yes,5
58356,37,Female,Yes,3.75,Yes,5
48307,20,Female,Yes,3.75,Yes,5
84017,45,Female,Yes,3.75,Yes,5
27803,30,Female,Yes,3.75,Yes,5
12043,41,Female,Yes,3.75,Yes,5
45631,35,Female,Yes,3.75,Yes,5
59168,22,Female,Yes,3.75,Yes,5
45087,21,Female,Yes,3.75,Yes,5
64525,41,Female,Yes,3.75,Yes,5
61764,37,Female,Yes,3.75,Yes,5
8037,41,Female,Yes,3.75,Yes,5
36847,27,Female,Yes,3.75,Yes,5
55840,43,Female,Yes,3.75,Yes,5
93218,31,Female,Yes,3.75,Yes,5
57561,18,Female,Yes,3.75,Yes,5
29980,47,Female,Yes,3.75,Yes,5
52908,22,Female,Yes,3.75,Yes,5
17547,53,Female,Yes,3.75,Yes,5
24478,41,Female,Yes,3.75,Yes,5
81624,40,Female,Yes,3.75,Yes,5
39245,28,Female,Yes,3.75,Yes,5
90027,52,Female,Yes,3.75,Yes,5
65479,48,Female,Yes,3.75,Yes,5
98488,32,Female,Yes,3.75,Yes,5
22300,19,Female,Yes,3.75,Yes,5
94940,29,Female,Yes,3.75,Yes,5
56712,54,Female,Yes,3.75,Yes,5
91419,42,Female,Yes,3.75,Yes,5
63540,40,Female,Yes,3.75,Yes,5
86730,20,Female,Yes,3.75,Yes,5
80314,19,Female,Yes,3.75,Yes,5
32969,21,Female,Yes,3.75,Yes,5
54166,49,Female,Yes,3.75,Yes,5
20847,42,Female,Yes,3.75,Yes,5
48166,55,Female,Yes,3.75,Yes,5
58144,55,Female,Yes,3.75,Yes,5
57980,45,Female,Yes,3.75,Yes,5
45723,55,Female,Yes,3.75,Yes,5
18825,33,Female,Yes,3.75,Yes,5
3953,37,Female,Yes,3.75,Yes,5
66126,24,Female,Yes,3.75,Yes,5
8638,20,Female,Yes,3.75,Yes,5
10096,23,Female,Yes,3.75,Yes,5
19486,27,Female,Yes,3.75,Yes,5
60550,42,Female,Yes,3.75,Yes,5
72062,35,Female,Yes,3.75,Yes,5
35381,42,Female,Yes,3.75,Yes,5
10006,23,Female,Yes,3.75,Yes,5
18129,35,Female,Yes,3.75,Yes,5
61708,32,Female,Yes,3.75,Yes,5
46718,34,Female,Yes,3.75,Yes,5
85664,39,Female,Yes,3.75,Yes,5
87149,30,Female,Yes,3.75,Yes,5
54615,21,Female,Yes,3.75,Yes,5
84789,35,Female,Yes,3.75,Yes,5
22487,30,Female,Yes,3.75,Yes,5
48606,33,Female,Yes,3.75,Yes,5
49069,39,Female,Yes,3.75,Yes,5
17013,27,Female,Yes,3.75,Yes,5
2406,22,Female,Yes,3.75,Yes,5
80047,40,Female,Yes,3.75,Yes,5
11133,43,Female,Yes,3.75,Yes,5
83166,37,Female,Yes,3.75,Yes,5
3833,21,Female,Yes,3.75,Yes,5
25234,48,Female,Yes,3.75,Yes,5
4708,48,Female,Yes,3.75,Yes,5
74256,30,Female,Yes,3.75,Yes,5
71020,45,Female,Yes,3.75,Yes,5
83047,38,Female,Yes,3.75,Yes,5
99149,28,Female,Yes,3.75,Yes,5
4951,41,Female,Yes,3.75,Yes,5
5418,21,Female,Yes,3.75,Yes,5
41423,43,Female,Yes,3.75,Yes,5
22218,44,Female,Yes,3.75,Yes,5
92884,35,Female,Yes,3.75,Yes,5
14708,24,Female,Yes,3.75,Yes,5
46069,33,Female,Yes,3.75,Yes,5
24795,36,Female,Yes,3.75,Yes,5
61847,32,Female,Yes,3.75,Yes,5
81261,37,Female,Yes,3.75,Yes,5
21276,47,Female,Yes,3.75,Yes,5
17790,37,Female,Yes,3.75,Yes,5
10693,45,Female,Yes,3.75,Yes,5
93953,28,Female,Yes,3.75,Yes,5
6439,23,Female,Yes,3.75,Yes,5
16926,45,Female,Yes,3.75,Yes,5
99912,18,Female,Yes,3.75,Yes,5
59478,24,Female,Yes,3.75,Yes,5
82766,42,Female,Yes,3.75,Yes,5
9127,22,Female,Yes,3.75,Yes,5
25914,3,Both,Yes,4,Yes,6
5837,18,Both,Yes,4,Yes,6
3978,5,Both,Yes,4,Yes,6
51264,17,Both,Yes,4,Yes,6
93689,4,Both,Yes,4,Yes,6
36290,4,Both,Yes,4,Yes,6
92724,16,Both,Yes,4,Yes,6
24212,7,Both,Yes,4,Yes,6
72379,15,Both,Yes,4,Yes,6
86730,1,Both,Yes,4,Yes,6
86336,8,Both,Yes,4,Yes,6
41324,11,Both,Yes,4,Yes,6
11742,8,Both,Yes,4,Yes,6
93006,12,Both,Yes,4,Yes,6
34268,8,Both,Yes,4,Yes,6
91714,14,Both,Yes,4,Yes,6
90628,13,Both,Yes,4,Yes,6
85113,3,Both,Yes,4,Yes,6
82630,14,Both,Yes,4,Yes,6
13979,1,Both,Yes,4,Yes,6
73795,7,Both,Yes,4,Yes,6
2682,8,Both,Yes,4,Yes,6
73873,7,Both,Yes,4,Yes,6
34977,17,Both,Yes,4,Yes,6
27426,15,Both,Yes,4,Yes,6
40125,16,Both,Yes,4,Yes,6
70716,3,Both,Yes,4,Yes,6
8564,6,Both,Yes,4,Yes,6
61682,1,Both,Yes,4,Yes,6
59919,14,Both,Yes,4,Yes,6
47531,9,Both,Yes,4,Yes,6
496,3,Both,Yes,4,Yes,6
27814,3,Both,Yes,4,Yes,6
81209,10,Both,Yes,4,Yes,6
92684,3,Both,Yes,4,Yes,6
29329,7,Both,Yes,4,Yes,6
81549,3,Both,Yes,4,Yes,6
30227,12,Both,Yes,4,Yes,6
17684,12,Both,Yes,4,Yes,6
83539,10,Both,Yes,4,Yes,6
78437,13,Both,Yes,4,Yes,6
13498,2,Both,Yes,4,Yes,6
20014,6,Both,Yes,4,Yes,6
81847,9,Both,Yes,4,Yes,6
56244,18,Both,Yes,4,Yes,6
5370,10,Both,Yes,4,Yes,6
20873,8,Both,Yes,4,Yes,6
6358,15,Both,Yes,4,Yes,6
42620,4,Both,Yes,4,Yes,6
29758,5,Both,Yes,4,Yes,6
14767,4,Both,Yes,4,Yes,6
87304,16,Both,Yes,4,Yes,6
11743,12,Both,Yes,4,Yes,6
50055,3,Both,Yes,4,Yes,6
18282,10,Both,Yes,4,Yes,6
24419,16,Both,Yes,4,Yes,6
33132,6,Both,Yes,4,Yes,6
96886,8,Both,Yes,4,Yes,6
2546,10,Both,Yes,4,Yes,6
96829,2,Both,Yes,4,Yes,6
63021,18,Both,Yes,4,Yes,6
63504,5,Both,Yes,4,Yes,6
80709,18,Both,Yes,4,Yes,6
84252,11,Both,Yes,4,Yes,6
85731,5,Both,Yes,4,Yes,6
73283,5,Both,Yes,4,Yes,6
27296,10,Both,Yes,4,Yes,6
35117,4,Both,Yes,4,Yes,6
76018,10,Both,Yes,4,Yes,6
7675,9,Both,Yes,4,Yes,6
16514,17,Both,Yes,4,Yes,6
47472,16,Both,Yes,4,Yes,6
88636,17,Both,Yes,4,Yes,6
42432,15,Both,Yes,4,Yes,6
25270,13,Both,Yes,4,Yes,6
69494,7,Both,Yes,4,Yes,6
92809,5,Both,Yes,4,Yes,6
74453,12,Both,Yes,4,Yes,6
84519,15,Both,Yes,4,Yes,6
89319,18,Both,Yes,4,Yes,6
43904,8,Both,Yes,4,Yes,6
8706,6,Both,Yes,4,Yes,6
68527,15,Both,Yes,4,Yes,6
19819,4,Both,Yes,4,Yes,6
48642,15,Both,Yes,4,Yes,6
18321,4,Both,Yes,4,Yes,6
20793,8,Both,Yes,4,Yes,6
68807,6,Both,Yes,4,Yes,6
25556,7,Both,Yes,4,Yes,6
22647,10,Both,Yes,4,Yes,6
86015,4,Both,Yes,4,Yes,6
9405,12,Both,Yes,4,Yes,6
22612,3,Both,Yes,4,Yes,6
57673,3,Both,Yes,4,Yes,6
45867,3,Both,Yes,4,Yes,6
23182,9,Both,Yes,4,Yes,6
30290,18,Both,Yes,4,Yes,6
85471,16,Both,Yes,4,Yes,6
28139,18,Both,Yes,4,Yes,6
23582,3,Both,Yes,4,Yes,6
28222,8,Both,Yes,4,Yes,6
40842,11,Both,Yes,4,Yes,6
72039,10,Both,Yes,4,Yes,6
19358,1,Both,Yes,4,Yes,6
2212,9,Both,Yes,4,Yes,6
15090,1,Both,Yes,4,Yes,6
26097,13,Both,Yes,4,Yes,6
28339,15,Both,Yes,4,Yes,6
88557,12,Both,Yes,4,Yes,6
40314,18,Both,Yes,4,Yes,6
20749,2,Both,Yes,4,Yes,6
85542,1,Both,Yes,4,Yes,6
5818,1,Both,Yes,4,Yes,6
35837,15,Both,Yes,4,Yes,6
75329,7,Both,Yes,4,Yes,6
79193,15,Both,Yes,4,Yes,6
30158,3,Both,Yes,4,Yes,6
3542,5,Both,Yes,4,Yes,6
90084,11,Both,Yes,4,Yes,6
14928,4,Both,Yes,4,Yes,6
39795,11,Both,Yes,4,Yes,6
71479,7,Both,Yes,4,Yes,6
96487,3,Both,Yes,4,Yes,6
54793,4,Both,Yes,4,Yes,6
16585,8,Both,Yes,4,Yes,6
66335,4,Both,Yes,4,Yes,6
13095,17,Both,Yes,4,Yes,6
26481,16,Both,Yes,4,Yes,6
17105,12,Both,Yes,4,Yes,6
20133,14,Both,Yes,4,Yes,6
11054,6,Both,Yes,4,Yes,6
5053,11,Both,Yes,4,Yes,6
409,16,Both,Yes,4,Yes,6
13066,13,Both,Yes,4,Yes,6
35014,18,Both,Yes,4,Yes,6
92126,6,Both,Yes,4,Yes,6
82304,1,Both,Yes,4,Yes,6
56083,18,Both,Yes,4,Yes,6
85706,12,Both,Yes,4,Yes,6
20806,8,Both,Yes,4,Yes,6
72240,5,Both,Yes,4,Yes,6
68418,6,Both,Yes,4,Yes,6
54537,17,Both,Yes,4,Yes,6
47547,6,Both,Yes,4,Yes,6
52452,1,Both,Yes,4,Yes,6
96745,17,Both,Yes,4,Yes,6
76077,1,Both,Yes,4,Yes,6
30409,4,Both,Yes,4,Yes,6
20469,8,Both,Yes,4,Yes,6
56751,5,Both,Yes,4,Yes,6
89127,5,Both,Yes,4,Yes,6
68636,17,Both,Yes,4,Yes,6
47591,2,Both,Yes,4,Yes,6
52978,4,Both,Yes,4,Yes,6
13108,7,Both,Yes,4,Yes,6
30264,16,Both,Yes,4,Yes,6
78879,14,Both,Yes,4,Yes,6
66520,4,Both,Yes,4,Yes,6
51589,5,Both,Yes,4,Yes,6
89499,14,Both,Yes,4,Yes,6
39629,10,Both,Yes,4,Yes,6
61875,8,Both,Yes,4,Yes,6
71456,4,Both,Yes,4,Yes,6
52550,16,Both,Yes,4,Yes,6
90873,11,Both,Yes,4,Yes,6
8431,13,Both,Yes,4,Yes,6
38114,4,Both,Yes,4,Yes,6
89073,10,Both,Yes,4,Yes,6
69391,8,Both,Yes,4,Yes,6
29904,6,Both,Yes,4,Yes,6
39989,2,Both,Yes,4,Yes,6
63225,10,Both,Yes,4,Yes,6
39683,9,Both,Yes,4,Yes,6
56454,1,Both,Yes,4,Yes,6
86117,9,Both,Yes,4,Yes,6
66176,5,Both,Yes,4,Yes,6
4667,6,Both,Yes,4,Yes,6
13780,18,Both,Yes,4,Yes,6
24962,14,Both,Yes,4,Yes,6
5633,13,Both,Yes,4,Yes,6
14407,17,Both,Yes,4,Yes,6
75859,3,Both,Yes,4,Yes,6
42749,1,Both,Yes,4,Yes,6
15655,18,Both,Yes,4,Yes,6
57280,1,Both,Yes,4,Yes,6
41386,15,Both,Yes,4,Yes,6
59176,17,Both,Yes,4,Yes,6
94527,9,Both,Yes,4,Yes,6
32712,16,Both,Yes,4,Yes,6
54212,17,Both,Yes,4,Yes,6
60765,7,Both,Yes,4,Yes,6
33220,6,Both,Yes,4,Yes,6
40229,1,Both,Yes,4,Yes,6
78755,11,Both,Yes,4,Yes,6
75242,14,Both,Yes,4,Yes,6
77535,11,Both,Yes,4,Yes,6
96093,8,Both,Yes,4,Yes,6
31609,4,Both,Yes,4,Yes,6
65395,9,Both,Yes,4,Yes,6
55782,12,Both,Yes,4,Yes,6
2175,9,Both,Yes,4,Yes,6
64794,17,Both,Yes,4,Yes,6
45438,5,Both,Yes,4,Yes,6
20358,12,Both,Yes,4,Yes,6
98290,9,Both,Yes,4,Yes,6
65642,16,Both,Yes,4,Yes,6
73940,2,Both,Yes,4,Yes,6
20371,13,Both,Yes,4,Yes,6
8800,4,Both,Yes,4,Yes,6
59980,18,Both,Yes,4,Yes,6
78190,11,Both,Yes,4,Yes,6
90484,16,Both,Yes,4,Yes,6
14002,2,Both,Yes,4,Yes,6
34471,10,Both,Yes,4,Yes,6
8608,12,Both,Yes,4,Yes,6
43404,13,Both,Yes,4,Yes,6
37768,4,Both,Yes,4,Yes,6
4931,14,Both,Yes,4,Yes,6
96375,8,Both,Yes,4,Yes,6
2709,15,Both,Yes,4,Yes,6
9124,6,Both,Yes,4,Yes,6
10715,12,Both,Yes,4,Yes,6
20231,1,Both,Yes,4,Yes,6
29982,6,Both,Yes,4,Yes,6
23885,8,Both,Yes,4,Yes,6
5171,15,Both,Yes,4,Yes,6
81447,2,Both,Yes,4,Yes,6
69198,2,Both,Yes,4,Yes,6
62057,2,Both,Yes,4,Yes,6
22075,9,Both,Yes,4,Yes,6
33517,7,Both,Yes,4,Yes,6
43039,18,Both,Yes,4,Yes,6
96885,5,Both,Yes,4,Yes,6
49023,6,Both,Yes,4,Yes,6
51375,9,Both,Yes,4,Yes,6
30670,13,Both,Yes,4,Yes,6
46644,2,Both,Yes,4,Yes,6
79924,18,Both,Yes,4,Yes,6
99807,8,Both,Yes,4,Yes,6
34201,9,Both,Yes,4,Yes,6
19466,5,Both,Yes,4,Yes,6
7062,15,Both,Yes,4,Yes,6
62759,6,Both,Yes,4,Yes,6
80360,2,Both,Yes,4,Yes,6
26474,11,Both,Yes,4,Yes,6
63730,11,Both,Yes,4,Yes,6
48695,3,Both,Yes,4,Yes,6
6342,7,Both,Yes,4,Yes,6
92635,6,Both,Yes,4,Yes,6
84547,16,Both,Yes,4,Yes,6
34901,1,Both,Yes,4,Yes,6
39258,5,Both,Yes,4,Yes,6
77712,2,Both,Yes,4,Yes,6
28085,11,Both,Yes,4,Yes,6
31984,16,Both,Yes,4,Yes,6
83350,2,Both,Yes,4,Yes,6
37367,6,Both,Yes,4,Yes,6
66984,3,Both,Yes,4,Yes,6
92647,15,Both,Yes,4,Yes,6
15133,13,Both,Yes,4,Yes,6
60329,2,Both,Yes,4,Yes,6
78570,7,Both,Yes,4,Yes,6
12256,17,Both,Yes,4,Yes,6
2009,8,Both,Yes,4,Yes,6
77653,1,Both,Yes,4,Yes,6
48440,3,Both,Yes,4,Yes,6
43653,2,Both,Yes,4,Yes,6
87624,18,Both,Yes,4,Yes,6
50361,6,Both,Yes,4,Yes,6
63740,1,Both,Yes,4,Yes,6
79927,8,Both,Yes,4,Yes,6
94918,10,Both,Yes,4,Yes,6
74222,3,Both,Yes,4,Yes,6
15600,6,Both,Yes,4,Yes,6
26223,10,Both,Yes,4,Yes,6
4614,16,Both,Yes,4,Yes,6
11615,1,Both,Yes,4,Yes,6
99742,13,Both,Yes,4,Yes,6
81627,9,Both,Yes,4,Yes,6
79910,7,Both,Yes,4,Yes,6
60350,1,Both,Yes,4,Yes,6
69034,8,Both,Yes,4,Yes,6
42347,7,Both,Yes,4,Yes,6
33331,2,Both,Yes,4,Yes,6
77095,8,Both,Yes,4,Yes,6
2535,18,Both,Yes,4,Yes,6
35723,5,Both,Yes,4,Yes,6
5371,15,Both,Yes,4,Yes,6
81341,18,Both,Yes,4,Yes,6
82452,3,Both,Yes,4,Yes,6
41535,6,Both,Yes,4,Yes,6
88599,5,Both,Yes,4,Yes,6
7595,18,Both,Yes,4,Yes,6
38447,16,Both,Yes,4,Yes,6
91284,4,Both,Yes,4,Yes,6
43857,3,Both,Yes,4,Yes,6
73265,2,Both,Yes,4,Yes,6
87408,13,Both,Yes,4,Yes,6
81869,15,Both,Yes,4,Yes,6
90209,1,Both,Yes,4,Yes,6
58016,6,Both,Yes,4,Yes,6
16137,5,Both,Yes,4,Yes,6
30333,9,Both,Yes,4,Yes,6
81897,9,Both,Yes,4,Yes,6
85741,14,Both,Yes,4,Yes,6
92304,12,Both,Yes,4,Yes,6
92726,10,Both,Yes,4,Yes,6
18827,1,Both,Yes,4,Yes,6
58822,5,Both,Yes,4,Yes,6
94283,8,Both,Yes,4,Yes,6
26106,8,Both,Yes,4,Yes,6
40181,8,Both,Yes,4,Yes,6
81989,15,Both,Yes,4,Yes,6
30142,1,Both,Yes,4,Yes,6
99585,13,Both,Yes,4,Yes,6
56090,7,Both,Yes,4,Yes,6
21326,12,Both,Yes,4,Yes,6
35286,4,Both,Yes,4,Yes,6
75304,16,Both,Yes,4,Yes,6
20749,15,Both,Yes,4,Yes,6
44954,2,Both,Yes,4,Yes,6
11901,12,Both,Yes,4,Yes,6
45747,1,Both,Yes,4,Yes,6
71938,6,Both,Yes,4,Yes,6
46746,13,Both,Yes,4,Yes,6
98567,5,Both,Yes,4,Yes,6
97172,4,Both,Yes,4,Yes,6
92903,12,Both,Yes,4,Yes,6
59769,2,Both,Yes,4,Yes,6
71358,11,Both,Yes,4,Yes,6
86280,16,Both,Yes,4,Yes,6
1254,5,Both,Yes,4,Yes,6
80226,10,Both,Yes,4,Yes,6
85127,1,Both,Yes,4,Yes,6
61542,1,Both,Yes,4,Yes,6
24884,16,Both,Yes,4,Yes,6
80733,13,Both,Yes,4,Yes,6
56623,4,Both,Yes,4,Yes,6
87464,5,Both,Yes,4,Yes,6
26825,2,Both,Yes,4,Yes,6
42014,8,Both,Yes,4,Yes,6
67358,18,Both,Yes,4,Yes,6
83730,6,Both,Yes,4,Yes,6
69554,10,Both,Yes,4,Yes,6
67706,17,Both,Yes,4,Yes,6
18027,12,Both,Yes,4,Yes,6
57136,12,Both,Yes,4,Yes,6
80909,13,Both,Yes,4,Yes,6
30942,9,Both,Yes,4,Yes,6
49157,4,Both,Yes,4,Yes,6
23427,11,Both,Yes,4,Yes,6
89843,18,Both,Yes,4,Yes,6
717,17,Both,Yes,4,Yes,6
92606,11,Both,Yes,4,Yes,6
30784,11,Both,Yes,4,Yes,6
24625,11,Both,Yes,4,Yes,6
18316,5,Both,Yes,4,Yes,6
55585,8,Both,Yes,4,Yes,6
2474,4,Both,Yes,4,Yes,6
32834,5,Both,Yes,4,Yes,6
43270,11,Both,Yes,4,Yes,6
2220,13,Both,Yes,4,Yes,6
30183,15,Both,Yes,4,Yes,6
86026,11,Both,Yes,4,Yes,6
81541,17,Both,Yes,4,Yes,6
1270,5,Both,Yes,4,Yes,6
49583,17,Both,Yes,4,Yes,6
57005,9,Both,Yes,4,Yes,6
64641,17,Both,Yes,4,Yes,6
65064,15,Both,Yes,4,Yes,6
36411,4,Both,Yes,4,Yes,6
70035,7,Both,Yes,4,Yes,6
15717,18,Both,Yes,4,Yes,6
95040,12,Both,Yes,4,Yes,6
67110,14,Both,Yes,4,Yes,6
82547,15,Both,Yes,4,Yes,6
58335,4,Both,Yes,4,Yes,6
6296,7,Both,Yes,4,Yes,6
85872,5,Both,Yes,4,Yes,6
18938,14,Both,Yes,4,Yes,6
74419,4,Both,Yes,4,Yes,6
51026,3,Both,Yes,4,Yes,6
79500,18,Both,Yes,4,Yes,6
18606,9,Both,Yes,4,Yes,6
44746,5,Both,Yes,4,Yes,6
95920,6,Both,Yes,4,Yes,6
7895,6,Both,Yes,4,Yes,6
68823,5,Both,Yes,4,Yes,6
87812,1,Both,Yes,4,Yes,6
4359,17,Both,Yes,4,Yes,6
97231,3,Both,Yes,4,Yes,6
14325,4,Both,Yes,4,Yes,6
50273,12,Both,Yes,4,Yes,6
84695,1,Both,Yes,4,Yes,6
46247,17,Both,Yes,4,Yes,6
56062,4,Both,Yes,4,Yes,6
53787,17,Both,Yes,4,Yes,6
91708,16,Both,Yes,4,Yes,6
27822,12,Both,Yes,4,Yes,6
60990,1,Both,Yes,4,Yes,6
99728,8,Both,Yes,4,Yes,6
76890,3,Both,Yes,4,Yes,6
9886,14,Both,Yes,4,Yes,6
38254,2,Both,Yes,4,Yes,6
93570,4,Both,Yes,4,Yes,6
72864,6,Both,Yes,4,Yes,6
97259,11,Both,Yes,4,Yes,6
85971,9,Both,Yes,4,Yes,6
95333,7,Both,Yes,4,Yes,6
95192,5,Both,Yes,4,Yes,6
57272,9,Both,Yes,4,Yes,6
35503,2,Both,Yes,4,Yes,6
97735,3,Both,Yes,4,Yes,6
66087,12,Both,Yes,4,Yes,6
3826,5,Both,Yes,4,Yes,6
46803,4,Both,Yes,4,Yes,6
85922,10,Both,Yes,4,Yes,6
40821,3,Both,Yes,4,Yes,6
26100,14,Both,Yes,4,Yes,6
29727,16,Both,Yes,4,Yes,6
2806,17,Both,Yes,4,Yes,6
65923,11,Both,Yes,4,Yes,6
27304,14,Both,Yes,4,Yes,6
97321,7,Both,Yes,4,Yes,6
43364,2,Both,Yes,4,Yes,6
99533,15,Both,Yes,4,Yes,6
36141,6,Both,Yes,4,Yes,6
20866,11,Both,Yes,4,Yes,6
75113,1,Both,Yes,4,Yes,6
86921,1,Both,Yes,4,Yes,6
66358,4,Both,Yes,4,Yes,6
95607,3,Both,Yes,4,Yes,6
42360,3,Both,Yes,4,Yes,6
59082,16,Both,Yes,4,Yes,6
70200,17,Both,Yes,4,Yes,6
32631,1,Both,Yes,4,Yes,6
8195,16,Both,Yes,4,Yes,6
74242,15,Both,Yes,4,Yes,6
87690,1,Both,Yes,4,Yes,6
50344,13,Both,Yes,4,Yes,6
36179,14,Both,Yes,4,Yes,6
76183,13,Both,Yes,4,Yes,6
53801,17,Both,Yes,4,Yes,6
98237,2,Both,Yes,4,Yes,6
59979,17,Both,Yes,4,Yes,6
86808,8,Both,Yes,4,Yes,6
28782,3,Both,Yes,4,Yes,6
24455,13,Both,Yes,4,Yes,6
28861,11,Both,Yes,4,Yes,6
21369,11,Both,Yes,4,Yes,6
82391,2,Both,Yes,4,Yes,6
90890,9,Both,Yes,4,Yes,6
13663,18,Both,Yes,4,Yes,6
85263,9,Both,Yes,4,Yes,6
25121,9,Both,Yes,4,Yes,6
77269,17,Both,Yes,4,Yes,6
45387,12,Both,Yes,4,Yes,6
50334,6,Both,Yes,4,Yes,6
7072,12,Both,Yes,4,Yes,6
9941,16,Both,Yes,4,Yes,6
99712,4,Both,Yes,4,Yes,6
35265,2,Both,Yes,4,Yes,6
70433,9,Both,Yes,4,Yes,6
39261,4,Both,Yes,4,Yes,6
57595,12,Both,Yes,4,Yes,6
8934,9,Both,Yes,4,Yes,6
66175,11,Both,Yes,4,Yes,6
53898,10,Both,Yes,4,Yes,6
59182,5,Both,Yes,4,Yes,6
44194,15,Both,Yes,4,Yes,6
64379,9,Both,Yes,4,Yes,6
14810,7,Both,Yes,4,Yes,6
5888,9,Both,Yes,4,Yes,6
81819,14,Both,Yes,4,Yes,6
60741,6,Both,Yes,4,Yes,6
57628,10,Both,Yes,4,Yes,6
74886,12,Both,Yes,4,Yes,6
59880,3,Both,Yes,4,Yes,6
56903,6,Both,Yes,4,Yes,6
62495,1,Both,Yes,4,Yes,6
52304,4,Both,Yes,4,Yes,6
5453,15,Both,Yes,4,Yes,6
6280,9,Both,Yes,4,Yes,6
26254,14,Both,Yes,4,Yes,6
54379,8,Both,Yes,4,Yes,6
983,18,Both,Yes,4,Yes,6
111,4,Both,Yes,4,Yes,6
763,12,Both,Yes,4,Yes,6
603,9,Both,Yes,4,Yes,6
315,10,Both,Yes,4,Yes,6
117,3,Both,Yes,4,Yes,6
620,17,Both,Yes,4,Yes,6
101,18,Both,Yes,4,Yes,6
833,18,Both,Yes,4,Yes,6
903,13,Both,Yes,4,Yes,6
858,5,Both,Yes,4,Yes,6
541,8,Both,Yes,4,Yes,6
306,2,Both,Yes,4,Yes,6
339,13,Both,Yes,4,Yes,6
667,17,Both,Yes,4,Yes,6
88590,2,Both,Yes,4,No,7
10071,18,Both,Yes,4,No,7
26424,3,Both,Yes,4,No,7
92993,6,Both,Yes,4,No,7
11173,6,Both,Yes,4,No,7
60676,8,Both,Yes,4,No,7
84644,5,Both,Yes,4,No,7
2462,17,Both,Yes,4,No,7
69042,16,Both,Yes,4,No,7
46378,1,Both,Yes,4,No,7
14799,11,Both,Yes,4,No,7
28659,4,Both,Yes,4,No,7
50204,5,Both,Yes,4,No,7
81042,11,Both,Yes,4,No,7
74509,7,Both,Yes,4,No,7
28530,11,Both,Yes,4,No,7
57731,8,Both,Yes,4,No,7
30612,10,Both,Yes,4,No,7
31618,3,Both,Yes,4,No,7
82913,4,Both,Yes,4,No,7
12937,15,Both,Yes,4,No,7
93809,18,Both,Yes,4,No,7
84811,9,Both,Yes,4,No,7
9260,10,Both,Yes,4,No,7
13416,11,Both,Yes,4,No,7
93401,16,Both,Yes,4,No,7
72303,3,Both,Yes,4,No,7
38834,13,Both,Yes,4,No,7
24697,12,Both,Yes,4,No,7
16949,1,Both,Yes,4,No,7
2715,17,Both,Yes,4,No,7
15971,13,Both,Yes,4,No,7
52392,15,Both,Yes,4,No,7
15685,3,Both,Yes,4,No,7
84509,16,Both,Yes,4,No,7
50927,14,Both,Yes,4,No,7
91169,10,Both,Yes,4,No,7
68347,8,Both,Yes,4,No,7
65883,5,Both,Yes,4,No,7
33801,13,Both,Yes,4,No,7
4324,6,Both,Yes,4,No,7
59094,18,Both,Yes,4,No,7
97143,17,Both,Yes,4,No,7
50102,7,Both,Yes,4,No,7
26005,10,Both,Yes,4,No,7
73352,3,Both,Yes,4,No,7
